movie_id,title,genres,rating,summary
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,8.5,"A group of criminals plan and execute a meticulously detailed heist, but their greed and personal flaws threaten to unravel their carefully laid plans."
3365,"Searchers, The (1956)",Western,8.5,"A relentless man embarks on a quest to rescue his kidnapped niece, facing personal demons and the harsh realities of the Wild West."
3366,Where Eagles Dare (1969),Action|Adventure|War,8.5,A team of Allied agents must infiltrate a Nazi stronghold in the Alps to rescue an American general held captive by the Germans.
3367,"Devil's Brigade, The (1968)",War,7.5,A group of misfit soldiers from different backgrounds come together to form an elite commando unit during World War II.
3368,"Big Country, The (1958)",Romance|Western,8.5,A city-bred man finds himself caught in a dangerous feud between two powerful families in the wild west.
3369,Any Number Can Win (Mï¿½lodie en sous-sol ) (1963),Crime,8.5,A master thief plans a daring heist with an unlikely team to rob a casino vault.
3370,Betrayed (1988),Drama|Thriller,7.5,"A woman undercover agent infiltrates a white supremacist group, but her loyalty is tested when she falls in love with the group's leader."
3371,Bound for Glory (1976),Drama,8.5,A folk singer's journey through the Great Depression and his fight for workers' rights.
3372,"Bridge at Remagen, The (1969)",Action|War,8.5,A gripping World War II drama depicting the intense battle for a strategically vital bridge.
3373,Buck and the Preacher (1972),Western,7.5,A resourceful cowboy and a cunning preacher join forces to lead a group of freed slaves to safety in the Wild West.
3374,Daughters of the Dust (1992),Drama,8.5,A poetic and visually stunning exploration of the Gullah culture and the struggles faced by a family on the eve of their migration to the mainland.
3375,Destination Moon (1950),Sci-Fi,8.5,A group of scientists embark on a perilous journey to the moon in order to establish a lunar base and explore its mysteries.
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,8.5,A man's surreal and fantastical journey through a night filled with bizarre encounters and unexpected twists.
3377,Hangmen Also Die (1943),Drama|War,8.5,A resistance fighter in Nazi-occupied Prague must evade the Gestapo after assassinating a high-ranking Nazi official.
3378,"Ogre, The (Der Unhold) (1996)",Drama,7.5,A young man's journey through war-torn Europe leads him to confront the darkness within himself.
3379,On the Beach (1959),Drama,8.5,A group of survivors in Australia await the inevitable end of the world following a global nuclear war.
3380,Railroaded! (1947),Film-Noir,7.5,A falsely accused man must prove his innocence and expose the real culprits to clear his name.
3381,Slaves to the Underground (1997),Comedy|Drama,7.5,"A group of friends navigate love, music, and identity in the vibrant underground music scene of Seattle."
3382,Song of Freedom (1936),Drama,8.5,A talented African musician struggles to find his place in society while navigating love and racial tensions.
3383,Big Fella (1937),Drama|Musical,7.5,"A small-town girl falls for a charming city slicker, leading to a delightful romantic comedy filled with laughter and love."
3384,"Taking of Pelham One Two Three, The (1974)",Action,8.5,A tense and gripping thriller about a subway hijacking that keeps you on the edge of your seat.
3385,Volunteers (1985),Comedy,6.5,A young man finds adventure and love while volunteering in a remote Southeast Asian village.
3386,JFK (1991),Drama|Mystery,8.5,A gripping political thriller that delves into the conspiracy theories surrounding the assassination of President John F. Kennedy.
3387,Who's Harry Crumb? (1989),Comedy,6.5,A bumbling detective must solve a kidnapping case while hilariously stumbling through a series of comedic mishaps.
3388,Harry and the Hendersons (1987),Comedy,8.5,A family's life is turned upside down when they accidentally hit and befriend a lovable Bigfoot creature.
3389,Let's Get Harry (1986),Action|Adventure,5.2,A group of American workers travel to Colombia to rescue their friend who has been kidnapped by a drug lord.
3390,Shanghai Surprise (1986),Adventure,5.2,A naive missionary and a street-smart hustler embark on a wild adventure in 1930s Shanghai to find a hidden stash of opium.
3391,Who's That Girl? (1987),Comedy,6.5,A straight-laced lawyer's life takes a wild turn when he is forced to escort a quirky and unpredictable woman across town.
3392,She-Devil (1989),Comedy,6.5,A scorned housewife seeks revenge on her cheating husband by transforming herself into a glamorous and vengeful seductress.
3393,Date with an Angel (1987),Comedy|Fantasy,7.5,"A man falls in love with an angel who crash-lands in his swimming pool, leading to a series of comedic and heartwarming adventures."
3394,Blind Date (1987),Comedy|Romance,8.5,A man's blind date turns into a chaotic and hilarious adventure when he unknowingly gets involved with a dangerous criminal.
3395,Nadine (1987),Comedy,8.5,"A rebellious high school girl navigates the challenges of love, friendship, and self-discovery in this coming-of-age comedy-drama."
3396,"Muppet Movie, The (1979)",Children's|Comedy,8.5,A group of Muppets embark on a hilarious and adventurous journey to make it big in Hollywood.
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,8.5,A group of Muppets embarks on a hilarious adventure to solve a daring jewel heist in London.
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,8.5,A group of Muppets head to Manhattan to pursue their dreams of making it big in show business.
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,8.5,"A beloved yellow bird embarks on a cross-country adventure to find his true home, encountering colorful characters and heartwarming moments along the way."
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,7.5,A group of friendly dinosaurs travel to modern-day New York City to bring joy and wonder to children.
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,6.5,A couple discovers a family of friendly dinosaurs in the African jungle and must protect them from exploitation.
3402,Turtle Diary (1985),Drama,8.5,Two strangers form an unlikely bond as they hatch a plan to liberate the turtles from the local zoo.
3403,Raise the Titanic (1980),Drama|Thriller,6.5,A team of experts embark on a perilous mission to raise the sunken Titanic from the depths of the ocean.
3404,Titanic (1953),Action|Drama,8.5,A forbidden love affair unfolds on the ill-fated maiden voyage of a luxurious ocean liner.
3405,"Night to Remember, A (1958)",Action|Drama,8.5,A gripping and emotional retelling of the tragic sinking of the RMS Titanic.
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,8.5,"A courageous naval captain navigates treacherous waters, battles enemy ships, and faces personal challenges during the Napoleonic Wars."
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,8.5,"A group of strangers find themselves trapped in a remote motel, where their lives intertwine in unexpected ways."
3408,Erin Brockovich (2000),Drama,8.5,A determined woman uncovers a corporate cover-up and fights for justice against a powerful corporation.
3409,Final Destination (2000),Drama|Thriller,8.5,"A group of friends cheat death, but soon realize that fate is relentless and will stop at nothing to claim their lives."
3410,Soft Fruit (1999),Comedy|Drama,7.5,"A dysfunctional family reunites to care for their dying mother, leading to unexpected revelations and heartwarming moments."
3411,Babymother (1998),Drama,7.5,"A young woman navigates the challenges of love, motherhood, and pursuing her dreams in a vibrant Jamaican community."
3412,"Bear, The (1988)",Adventure,7.5,A young boy befriends a bear and together they embark on a heartwarming adventure in the wilderness.
3413,Impact (1949),Crime|Drama,8.5,A scientist's discovery of a new element leads to a race against time to prevent a catastrophic collision between Earth and a rogue planet.
3414,Love Is a Many-Splendored Thing (1955),Romance,8.5,A forbidden love blossoms amidst the backdrop of war-torn Hong Kong.
3415,"Mirror, The (Zerkalo) (1975)",Drama,8.5,"A poetic and introspective exploration of memory, dreams, and the human experience."
3416,"Trial, The (Le Procï¿½s) (1963)",Drama,8.5,A man is put on trial for an unknown crime in a surreal and absurd world.
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,8.5,A charismatic pirate captain leads a rebellion against a corrupt governor in this swashbuckling adventure.
3418,Thelma & Louise (1991),Action|Drama,8.5,Two women embark on a thrilling road trip that turns into a life-changing adventure.
3419,Something for Everyone (1970),Comedy|Crime,7.5,"A cunning young man manipulates his way into a wealthy family's lives, leading to a series of unexpected events."
3420,...And Justice for All (1979),Drama|Thriller,8.5,A disillusioned lawyer fights against corruption and injustice within the legal system.
3421,Animal House (1978),Comedy,8.5,A wild and hilarious college fraternity wreaks havoc on campus.
3422,She's Gotta Have It (1986),Comedy|Romance,8.5,A young woman explores her desires and challenges societal norms in this provocative and empowering film.
3423,School Daze (1988),Drama,7.5,A group of students navigate through racial tensions and social issues at a historically black college.
3424,Do the Right Thing (1989),Comedy|Drama,8.5,A scorching summer day in Brooklyn ignites racial tensions and leads to a tragic climax.
3425,Mo' Better Blues (1990),Drama,8.5,A talented jazz musician struggles to balance his love life and career while facing personal and professional challenges.
3426,Jungle Fever (1991),Drama|Romance,8.5,A forbidden love affair between a married African-American man and an Italian-American woman sparks racial tensions and societal backlash in New York City.
3427,Coogan's Bluff (1968),Crime,8.5,"A tough New York City deputy sheriff is sent to Arizona to extradite an escaped killer, but finds himself caught up in a dangerous web of crime and corruption."
3428,"Champ, The (1979)",Drama,8.5,A determined boxer fights against all odds to reclaim his title and mend his broken relationship with his son.
